property_type,tenure,built_year,num_beds,num_baths,size_sqft,furnishing,subzone,planning_area,price,shop_dist,mrt_dist,commercials_dist,second_school_dist,primary_school_dist,density,available_unit_type_is_studio,available_unit_type_min_room,available_unit_type_max_room
apartment,freehold,2002,3,3,1475,unspecified,geylang east,geylang,3150000.0,102.90165430693872,102.90181074471342,102.90168009074749,102.90220189873696,102.90155766941368,11604.095563139932,other,3,3
house,tenure-100,1998,6,6,3863,unspecified,woodgrove,woodlands,2940000.0,102.7844964573352,102.78467623861974,102.78452612915756,102.78512337933023,102.78438509902583,20304.04999399111,other,5,6
hdb,tenure-100,2013,3,2,1033,fully,clementi woods,clementi,912300.0,102.77378817561888,102.77394482052702,102.77381399358896,102.77433649117557,102.77369140997713,15122.873345935726,other,1,5
condo,freehold,2015,1,1,463,partial,nassim,tanglin,1344000.0,102.83179746616982,102.8319554730973,102.83182351116604,102.83235040024189,102.83169984033593,4541.768045417681,other,1,3
condo,tenure-100,2026,3,2,1259,unspecified,clarke quay,singapore river,3771600.0,102.84805670860393,102.84820956861677,102.84808189632257,102.84859215297854,102.84796232868368,447.9669193659545,studio,1,6
hdb,tenure-100,2010,3,2,1033,unspecified,fernvale,sengkang,630000.0,102.88064678979947,102.88081934597415,102.88067525839233,102.88124914873536,102.88053998657547,24586.051179126945,other,1,3
hdb,tenure-100,1993,3,2,1119,fully,peng siang,choa chu kang,514500.0,102.74454951461956,102.74472087862324,102.74457778426964,102.74514784433723,102.74444346600484,40245.74011823345,studio,1,5
condo,freehold,2016,2,1,560,unspecified,upper paya lebar,serangoon,1029000.0,102.87644258097649,102.87660571733689,102.87646948050072,102.87701293582326,102.87634171905205,18829.290006677053,other,1,4
hdb,tenure-100,2017,3,2,1205,unspecified,matilda,punggol,648900.0,102.8995401414469,102.8997146236514,102.89956893090867,102.9001490413055,102.89943212307445,38675.2611691487,other,2,5
condo,tenure-100,2014,3,2,1399,partial,leonie hill,river valley,4357500.0,102.83613788458301,102.83629228793347,102.83616332934344,102.83667857446515,102.83604253149244,8466.757123473542,studio,1,5
landed,tenure-100,2009,5,4,3090,partial,hillcrest,bukit timah,4179000.0,102.80878429240586,102.80894450959606,102.80881070550392,102.80934473966578,102.80868527298135,3591.883178456287,other,3,6
condo,tenure-1000,2024,2,2,872,unspecified,sunset way,clementi,1648500.0,102.77024213102116,102.77040277647254,102.77026861535178,102.77080403937559,102.77014284224794,5861.603900819588,studio,2,5
condo,tenure-100,2022,3,3,1119,unfurnished,coronation road,bukit timah,2940300.0,102.79956040931258,102.79972031462697,102.7995867704369,102.80011979838734,102.79946158677504,4694.407410006315,studio,1,5
condo,tenure-100,2021,1,1,517,unspecified,serangoon garden,serangoon,965000.0,102.87375229238609,102.87391969570338,102.87377990264969,102.8743371450603,102.87364873928186,11934.374173061657,studio,1,5
condo,tenure-100,2000,3,3,1313,unspecified,yunnan,jurong west,1260000.0,102.70003874558667,102.70020351814856,102.70006591718207,102.70061468721065,102.69993685517315,30594.207496713952,other,3,4
hdb,tenure-100,2003,4,2,1356,unspecified,anchorvale,sengkang,813800.0,102.89132248437534,102.89149565034697,102.89135105457045,102.89192691348778,102.89121529633269,32150.73160954099,other,3,6
hdb,tenure-100,2001,4,2,1399,unspecified,saujana,bukit panjang,787500.0,102.76705202207717,102.76722372382376,102.76708034804513,102.76765149578397,102.76694575999781,38400.0,studio,1,5
hdb,tenure-100,2017,3,2,1001,unspecified,ghim moh,queenstown,932400.0,102.78665519084151,102.7868115456517,102.78668096052435,102.78720251874655,102.7865586079144,28521.416803953874,other,2,3
hdb,tenure-100,1975,3,2,1290,unspecified,marine parade,marine parade,819000.0,102.92158191309228,102.92173726315706,102.92160751577438,102.92212580617519,102.92148596120886,23172.41379310345,other,2,5
bungalow,tenure-100,2010,5,5,6000,unspecified,sentosa,southern islands,22890000.0,102.8431729258219,102.84331728218625,102.84319669707595,102.84367947896463,102.8430839093737,407.0670191783122,other,2,10
hdb,tenure-100,1988,3,2,1109,unspecified,kim keat,toa payoh,651000.0,102.86102989123152,102.86119059985191,102.86105638632631,102.86159200000101,102.86093056082281,21525.148729042725,studio,1,5
condo,freehold,2022,3,3,1249,unspecified,nassim,tanglin,3779000.0,102.83516339752256,102.83532102996413,102.8351893801497,102.83571505871508,102.83506600781595,4541.768045417681,other,2,7
hdb,tenure-100,2018,3,2,1011,unspecified,fernvale,sengkang,672000.0,102.88420731227919,102.88437972114646,102.88423575634455,102.88480917016726,102.88410060189392,24586.051179126945,other,1,4
condo,tenure-100,2018,3,3,915,unspecified,tampines west,tampines,1260000.0,102.93129324696297,102.93145785129283,102.93132039115274,102.93186858081181,102.93119145808654,22925.29926335175,studio,1,4
condo,tenure-100,2016,3,2,1324,partial,taman jurong,jurong west,1428000.0,102.72739284086049,102.72755385201982,102.7274193859926,102.72795599845831,102.72729332227763,26894.83258101462,other,2,5
condo,tenure-100,2017,2,1,797,unspecified,aljunied,geylang,1281000.0,102.88406818099483,102.88422646748,102.88409427269623,102.8846220567185,102.8839703778078,13503.292250548708,studio,1,5
hdb,tenure-100,1988,2,2,786,unspecified,bangkit,bukit panjang,399000.0,102.77464367671739,102.77481321432445,102.77467164222513,102.77523579635849,102.77453877944288,29179.769392033544,studio,1,5
condo,tenure-100,2014,2,2,829,unspecified,waterway east,punggol,1047900.0,102.92138603466275,102.9215595614424,102.92141466503764,102.92199168495935,102.92127861846012,33964.54472199838,studio,1,4
house,tenure-1000,2010,4,7,5990,partial,pasir ris west,pasir ris,6384000.0,102.94943735554276,102.94960747125691,102.94946541781148,102.95003141202993,102.9493320901969,22603.258810155363,other,4,5
condo,tenure-100,2024,3,2,958,unspecified,bidadari,toa payoh,1998200.0,102.87499480069995,102.87515685812404,102.87502152050202,102.87556148998029,102.87489461930515,17734.497816593885,other,1,4
condo,freehold,2025,4,5,2368,unspecified,newton circus,newton,6195000.0,102.83893751006387,102.8390940371086,102.83896330857525,102.83948541497044,102.8388408174728,1170.96018735363,other,2,7
condo,tenure-100,2023,2,1,657,unspecified,dover,queenstown,1633800.0,102.7767612218067,102.77691679858626,102.77678686186667,102.7773059078248,102.77666512979057,8027.240454973556,studio,1,4
hdb,tenure-100,1988,3,2,1108,partial,yishun east,yishun,491400.0,102.85350117662745,102.85368101063379,102.85353085741569,102.85412826695186,102.8533897837023,34290.3973322783,studio,1,5
condo,tenure-100,2025,5,4,1690,unspecified,clementi woods,clementi,3059700.0,102.77032741171026,102.77048361732489,102.77035315649805,102.77087423526564,102.77023092320584,15122.873345935726,other,1,5
hdb,tenure-100,1993,4,2,1538,unspecified,choa chu kang central,choa chu kang,770700.0,102.74997467548036,102.75014582104868,102.75000290876017,102.75057226219234,102.74986876452871,20562.19768184722,studio,1,5
house,freehold,2010,5,6,5324,unspecified,serangoon garden,serangoon,5985000.0,102.86875785133991,102.8689229966355,102.86878508547176,102.86933503294368,102.86865572250197,11934.374173061657,other,5,7
hdb,tenure-100,1985,3,2,1065,unfurnished,bukit batok east,bukit batok,546000.0,102.76067498622427,102.76083930680397,102.76070208269505,102.76124938268912,102.76057337968253,33377.169910573386,studio,2,4
house,freehold,1970,5,3,3400,unspecified,siglap,bedok,6825000.0,102.93578165462077,102.93593729505643,102.9358073057077,102.93632653205034,102.93568551931618,5927.2894615738605,other,5,10
condo,tenure-100,2016,3,2,1087,partial,taman jurong,jurong west,1554000.0,102.72739284086049,102.72755385201982,102.7274193859926,102.72795599845831,102.72729332227763,26894.83258101462,other,2,5
hdb,tenure-100,2013,3,2,1001,partial,ghim moh,queenstown,924000.0,102.78823501075381,102.78839125643754,102.78826076226369,102.78878196764352,102.78813849662312,28521.416803953874,studio,1,4
condo,tenure-100,2026,3,3,1302,partial,pasir ris central,pasir ris,2310000.0,102.95045980825171,102.95062803186694,102.95048755535643,102.9510474359871,102.95035573626059,21329.80482963943,other,1,5
hdb,tenure-100,2016,3,2,1001,unspecified,fernvale,sengkang,609000.0,102.88280237111205,102.88297609888976,102.88283103486447,102.88340871034718,102.88269482889807,24586.051179126945,other,2,5
hdb,tenure-100,1986,3,2,689,unspecified,tampines west,tampines,409500.0,102.93717885827502,102.9373432378627,102.93720596504518,102.93775342762115,102.9370772110308,22925.29926335175,other,1,4
condo,tenure-100,2017,5,4,1690,unspecified,anchorvale,sengkang,2612400.0,102.89765780386358,102.89783125537181,102.89768642163737,102.89826320212468,102.89755043560376,32150.73160954099,other,2,5
hdb,tenure-100,1985,3,3,1658,unspecified,northland,yishun,869400.0,102.84246950424891,102.84265075965952,102.84249942177094,102.8431014256581,102.84235721504066,18530.7743216413,studio,1,5
condo,tenure-100,2023,2,2,689,unspecified,moulmein,novena,1785000.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
hdb,tenure-100,1980,2,2,882,partial,cheng san,ang mo kio,441000.0,102.86269392211742,102.86286238275562,102.86272170846938,102.86328236887233,102.8625897023635,29371.141571622895,studio,1,4
house,freehold,2010,5,4,5000,unspecified,moulmein,novena,7014000.0,102.8465921233279,102.84675030460603,102.8466181974051,102.84714564745943,102.84649438723626,6901.669758812616,other,5,5
hdb,tenure-100,1985,3,3,1582,unspecified,sunset way,clementi,1134000.0,102.7742128436381,102.77437202433104,102.77423908399467,102.77476977470873,102.7741144786311,5861.603900819588,other,1,6
hdb,tenure-100,1996,3,2,1194,unspecified,choa chu kang north,choa chu kang,596400.0,102.7548300312146,102.75500360043685,102.75485866821515,102.75543585176773,102.75472259153231,29331.251148263826,studio,1,5
hdb,tenure-100,1976,2,2,700,unspecified,geylang east,geylang,399000.0,102.90020677784014,102.9003635847319,102.90023262312883,102.90075562397645,102.90010990753606,11604.095563139932,other,1,4
house,freehold,1978,5,6,2750,unspecified,chong boon,ang mo kio,7140000.0,102.85971813068701,102.85988467082203,102.85974559713304,102.86030005280853,102.85961512228167,24568.88559243464,other,4,6
condo,tenure-100,2023,1,1,560,partial,tanjong rhu,kallang,1680000.0,102.87240135921485,102.87255638291379,102.87242690740328,102.87294415112177,102.87230561414538,5417.926460548132,other,1,5
condo,freehold,2022,3,2,947,unspecified,hillview,bukit batok,1773300.0,102.76492289976612,102.76508877820014,102.76495025573986,102.76550258852923,102.76482031057856,9680.979133226325,other,2,4
condo,freehold,2024,5,4,2142,unfurnished,marine parade,marine parade,5953500.0,102.90234244125502,102.90249699105755,102.90236791058634,102.90288361837263,102.9022469944882,23172.41379310345,other,1,7
hdb,tenure-100,1976,3,2,989,unspecified,geylang east,geylang,607800.0,102.89911639420826,102.89927351906111,102.8991422924568,102.8996663208193,102.89901932338296,11604.095563139932,other,1,4
condo,freehold,2025,1,1,527,unfurnished,institution hill,river valley,1811200.0,102.83963644752382,102.83978982266352,102.83966172102463,102.8401736434103,102.83954174287177,8023.433520122262,studio,1,5
condo,freehold,2022,1,1,484,partial,moulmein,novena,1344000.0,102.84110811495319,102.84126604481506,102.84113414713741,102.84166078573075,102.84101053754179,6901.669758812616,other,1,4
hdb,tenure-100,2018,2,2,721,unspecified,khatib,yishun,512400.0,102.83622748664807,102.8364050512371,102.83625678937364,102.83684686910742,102.83611752541944,7153.325423965384,other,2,2
condo,tenure-100,2026,2,2,657,unspecified,joo seng,toa payoh,1260000.0,102.88699205620365,102.88715444171402,102.88701883068698,102.8875598583144,102.88689166764325,7709.042754445706,studio,1,5
condo,tenure-1000,2024,2,2,700,fully,sunset way,clementi,1362900.0,102.77024213102116,102.77040277647254,102.77026861535178,102.77080403937559,102.77014284224794,5861.603900819588,studio,2,5
condo,freehold,2023,3,2,1119,unfurnished,pasir ris park,pasir ris,2324700.0,120.8327293305376,120.83505997586215,120.83311731513058,120.83515548790056,120.83126106746951,4559.870743821435,studio,1,6
condo,freehold,2024,3,2,1152,partial,balestier,novena,2625000.0,102.85320857609288,102.85336818302349,102.85323488765852,102.8537669429852,102.8531099406906,16832.762379321084,other,1,4
hdb,tenure-100,2002,3,2,1216,unspecified,anchorvale,sengkang,682500.0,102.88829700859775,102.88846946185515,102.88832546006806,102.88889901666653,102.88819027013426,32150.73160954099,other,3,6
hdb,tenure-100,1989,3,2,1119,unfurnished,hougang west,hougang,577500.0,102.89483641305081,102.89500603507545,102.89486439294039,102.89542880070638,102.8947314601589,34208.744074046204,studio,1,6
condo,freehold,2024,5,4,2142,unspecified,marine parade,marine parade,5477800.0,102.90234244125502,102.90249699105755,102.90236791058634,102.90288361837263,102.9022469944882,23172.41379310345,other,1,7
hdb,tenure-100,2016,3,2,1001,unspecified,waterway east,punggol,699300.0,102.91421847659919,102.9143936383049,102.91424737928449,102.91482968283663,102.91411002936569,33964.54472199838,other,2,5
condo,tenure-100,2022,1,1,474,unspecified,coronation road,bukit timah,1360100.0,102.79956040931258,102.79972031462697,102.7995867704369,102.80011979838734,102.79946158677504,4694.407410006315,studio,1,5
condo,tenure-100,2020,3,3,1066,unspecified,tampines west,tampines,1510900.0,102.93302620047776,102.93319139228122,102.93305344252755,102.93360353005554,102.93292404103889,22925.29926335175,other,1,4
house,freehold,1988,5,5,2600,unspecified,sembawang hills,ang mo kio,5964000.0,102.83610748886571,102.83627601367374,102.83613528583557,102.83669615780185,102.83600322916386,7657.909446618223,other,4,6
condo,tenure-100,2022,3,3,1119,unspecified,coronation road,bukit timah,2831800.0,102.79956040931258,102.79972031462697,102.7995867704369,102.80011979838734,102.79946158677504,4694.407410006315,studio,1,5
hdb,tenure-100,2017,3,2,1001,unspecified,sembawang east,sembawang,656200.0,102.83602340426606,102.83620631046811,102.83605359674308,102.83666093540816,102.83591007400624,22872.971903442816,other,1,3
condo,tenure-100,2023,5,5,1819,unspecified,moulmein,novena,4519200.0,102.84421227820445,102.84436923201474,102.84423814781617,102.84476163226437,102.84411531634187,6901.669758812616,studio,1,6
condo,tenure-100,2017,4,3,1153,fully,yunnan,jurong west,1048800.0,102.70006648363747,102.70023150290072,102.70009369632596,102.70064326344934,102.6999644376252,30594.207496713952,other,2,4
condo,freehold,2023,3,3,1152,unspecified,pasir ris park,pasir ris,2292200.0,120.8327293305376,120.83505997586215,120.83311731513058,120.83515548790056,120.83126106746951,4559.870743821435,studio,1,6
condo,freehold,2025,3,1,2056,unspecified,institution hill,river valley,6603300.0,102.83963644752382,102.83978982266352,102.83966172102463,102.8401736434103,102.83954174287177,8023.433520122262,studio,1,5
hdb,tenure-100,1985,2,2,785,unspecified,bukit batok east,bukit batok,420000.0,102.75999883971875,102.7601633465052,102.76002596720416,102.7605738689453,102.75989711574702,33377.169910573386,studio,2,4
house,freehold,2010,5,6,5000,partial,hillcrest,bukit timah,9429000.0,102.80978807364367,102.80994935490696,102.80981466398693,102.81035213604012,102.80968838307273,3591.883178456287,studio,3,7
hdb,tenure-100,1988,3,2,1302,unspecified,simei,tampines,630000.0,102.95890747472855,102.95907123199532,102.95893447789658,102.95947992628628,102.95880621956309,14203.420342034204,studio,1,5
bungalow,tenure-100,2016,6,7,7432,unspecified,sentosa,southern islands,16800000.0,102.83867849169702,102.83882148205166,102.83870203540305,102.83918040438769,102.83859033689983,407.0670191783122,other,5,7
condo,freehold,2024,3,4,1399,unspecified,mountbatten,marine parade,3913200.0,102.89393129710213,102.89408503951584,102.8939566319244,102.89446973235007,102.89383635973323,5829.779776856125,studio,1,5
condo,tenure-100,2024,4,4,1410,unspecified,anak bukit,bukit timah,2752300.0,102.7728034531973,102.77296699878703,102.77283042061046,102.77337521465732,102.77270233521332,7885.912090289547,other,1,5
condo,freehold,2016,3,2,1184,unspecified,tanjong rhu,kallang,3066000.0,102.88734182856767,102.88749600578211,102.88736723579707,102.88788174212412,102.88724661709357,5417.926460548132,studio,1,5
